#Data from 2015-10-22 at 11:12:9,,
Timestamp,PMT,
3500212225,94.852,6553600
3506765825,94.852,6553600
3513319426,94.852,6553601
3519873025,94.852,6553599
3526426625,94.852,6553600
3532980225,94.852,6553600
3539533825,94.852,6553600
3546087426,94.852,6553601
3552641025,94.852,6553599
3559194625,94.852,6553600
3565748225,94.852,6553600
3572301825,94.852,6553600
3578855425,94.852,6553600
3585409025,94.852,6553600
3591962626,94.852,6553601
3598516225,94.852,6553599
3605069826,94.852,6553601
3611623427,94.852,6553601
3618177025,94.852,6553598
3624730626,94.852,6553601
3631284226,94.852,6553600
3637837825,94.852,6553599
3644391426,94.852,6553601
3650945026,94.852,6553600
3657498625,94.852,6553599
3664052225,94.852,6553600
3670605828,94.852,6553603
3677159425,94.852,6553597
3683713026,94.852,6553601
3690266625,94.852,6553599
3696820225,94.852,6553600
3703373825,94.852,6553600
3709927425,94.852,6553600
3716481025,94.852,6553600
3723034625,94.852,6553600
3729588225,94.852,6553600
3736141825,94.852,6553600
3742695426,94.852,6553601
3749249026,94.852,6553600
3755802626,94.852,6553600
3762356227,94.852,6553601
3768909825,94.852,6553598
3775463425,94.852,6553600
3782017025,94.852,6553600
3788570625,94.852,6553600
3795124225,94.852,6553600
3801677825,94.852,6553600
3808231425,94.852,6553600
3814785025,94.852,6553600
3821338625,94.852,6553600
3827892225,94.852,6553600
3834445825,94.852,6553600
3840999426,94.852,6553601
3847553025,94.852,6553599
3854106625,94.852,6553600
3860660225,94.852,6553600
3867213826,94.852,6553601
3873767426,94.852,6553600
3880321025,94.852,6553599
3886874626,94.852,6553601
3893428226,94.852,6553600
3899981825,94.852,6553599
3906535426,94.852,6553601
3913089026,94.852,6553600
3919642626,94.852,6553600
3926196225,94.852,6553599
3932749825,94.852,6553600
3939303431,94.852,6553606
3945857025,94.852,6553594
3952410625,94.852,6553600
3958964227,94.852,6553602
3965517825,94.852,6553598
3972071426,94.852,6553601
3978625027,94.852,6553601
3985178625,94.852,6553598
3991732226,94.852,6553601
3998285827,94.852,6553601
4004839425,94.852,6553598
4011393025,94.852,6553600
4017946626,94.852,6553601
4024500225,94.852,6553599
4031053825,94.852,6553600
4037607426,94.852,6553601
4044161025,94.852,6553599
4050714625,94.852,6553600
4057268225,94.852,6553600
4063821825,94.852,6553600
4070375426,94.852,6553601
4076929025,94.852,6553599
4083482626,94.852,6553601
4090036225,94.852,6553599
4096589825,94.852,6553600
4103143426,94.852,6553601
4109697028,94.852,6553602
4116250626,94.852,6553598
4122804226,94.852,6553600
4129357825,94.852,6553599
4135911425,94.852,6553600
4142465025,94.852,6553600
4149018625,94.852,6553600
4155572225,94.852,6553600
4162125825,94.852,6553600
4168679425,94.852,6553600
4175233025,94.852,6553600
4181786625,94.852,6553600
4188340225,94.852,6553600
4194893825,94.852,6553600
4201447425,94.852,6553600
4208001025,94.852,6553600
4214554625,94.852,6553600
4221108225,94.852,6553600
4227661825,94.852,6553600
4234215425,94.852,6553600
4240769025,94.852,6553600
4247322625,94.852,6553600
4253876225,94.852,6553600
4260429825,94.852,6553600
4266983428,94.852,6553603
4273537027,94.852,6553599
4280090625,94.852,6553598
4286644225,94.852,6553600
4293197825,94.855,6553600
4784129,94.855,-4288413696
11337729,94.855,6553600
17891329,94.855,6553600
24444929,94.855,6553600
30998530,94.855,6553601
37552129,94.855,6553599
44105729,94.855,6553600
50659329,94.855,6553600
57212929,94.855,6553600
63766529,94.855,6553600
70320129,94.855,6553600
76873730,94.855,6553601
83427329,94.855,6553599
89980930,94.855,6553601
96534529,94.855,6553599
103088129,94.855,6553600
109641735,94.855,6553606
116195329,94.855,6553594
122748930,94.855,6553601
129302529,94.855,6553599
135856129,94.855,6553600
142409731,94.855,6553602
148963329,94.855,6553598
155516929,94.855,6553600
162070529,94.855,6553600
168624130,94.855,6553601
175177729,94.855,6553599
181731329,94.855,6553600
188284929,94.855,6553600
194838529,94.855,6553600
201392129,94.855,6553600
207945729,94.855,6553600
214499329,94.855,6553600
221052929,94.855,6553600
227606529,94.855,6553600
234160132,94.855,6553603
240713729,94.855,6553597
247267329,94.855,6553600
253820929,94.855,6553600
260374529,94.855,6553600
266928129,94.855,6553600
273481730,94.855,6553601
280035329,94.855,6553599
286588929,94.855,6553600
293142529,94.855,6553600
299696129,94.855,6553600
306249729,94.855,6553600
312803329,94.855,6553600
319356929,94.855,6553600
325910529,94.855,6553600
332464129,94.855,6553600
339017729,94.855,6553600
345571330,94.855,6553601
352124929,94.855,6553599
358678530,94.855,6553601
365232130,94.855,6553600
371785729,94.855,6553599
378339329,94.855,6553600
384892929,94.855,6553600
391446529,94.855,6553600
398000129,94.855,6553600
404553729,94.855,6553600
411107329,94.855,6553600
417660929,94.855,6553600
424214529,94.855,6553600
430768129,94.855,6553600
437321730,94.855,6553601
443875330,94.855,6553600
450428929,94.855,6553599
456982529,94.855,6553600
463536129,94.855,6553600
470089729,94.855,6553600
476643331,94.855,6553602
483196929,94.855,6553598
489750530,94.855,6553601
496304129,94.855,6553599
502857730,94.855,6553601
509411330,94.855,6553600
515964929,94.855,6553599
522518529,94.855,6553600
529072130,94.855,6553601
535625729,94.855,6553599
542179329,94.855,6553600
548732929,94.855,6553600
555286529,94.855,6553600
561840129,94.855,6553600
568393729,94.855,6553600
574947329,94.855,6553600
581500929,94.855,6553600
588054529,94.855,6553600
594608129,94.855,6553600
601161729,94.855,6553600
607715330,94.855,6553601
614268929,94.855,6553599
620822529,94.855,6553600
627376129,94.855,6553600
633929729,94.855,6553600
640483329,94.855,6553600
647036929,94.855,6553600
653590529,94.855,6553600
660144130,94.855,6553601
666697729,94.855,6553599
673251329,94.855,6553600
679804929,94.855,6553600
686358529,94.855,6553600
692912129,94.855,6553600
699465729,94.855,6553600
706019329,94.855,6553600
712572929,94.855,6553600
719126529,94.855,6553600
725680130,94.855,6553601
732233729,94.855,6553599
738787329,94.855,6553600
745340929,94.855,6553600
751894529,94.855,6553600
758448129,94.855,6553600
765001730,94.855,6553601
771555330,94.855,6553600
778108929,94.855,6553599
784662529,94.855,6553600
791216130,94.855,6553601
797769730,94.855,6553600
804323329,94.855,6553599
810876929,94.855,6553600
817430530,94.855,6553601
823984130,94.855,6553600
830537730,94.855,6553600
837091330,94.855,6553600
843644929,94.855,6553599
850198529,94.855,6553600
856752129,94.855,6553600
863305731,94.855,6553602
869859329,94.855,6553598
876412929,94.855,6553600
882966529,94.855,6553600
889520129,94.855,6553600
896073730,94.855,6553601
902627329,94.855,6553599
909180929,94.855,6553600
915734529,94.855,6553600
922288130,94.855,6553601
928841729,94.855,6553599
935395329,94.855,6553600
941948929,94.855,6553600
948502529,94.855,6553600
955056130,94.855,6553601
961609729,94.855,6553599
968163336,94.855,6553607
974716930,94.855,6553594
981270529,94.855,6553599
987824131,94.855,6553602
994377729,94.855,6553598
1000931329,94.855,6553600
1007484929,94.855,6553600
1014038530,94.855,6553601
1020592129,94.855,6553599
1027145730,94.855,6553601
1033699329,94.855,6553599
1040252930,94.855,6553601
1046806529,94.855,6553599
1053360129,94.855,6553600
1059913729,94.855,6553600
1066467330,94.855,6553601
1073020932,94.855,6553602
1079574529,94.855,6553597
1086128130,94.855,6553601
1092681729,94.855,6553599
1099235329,94.855,6553600
1105788929,94.855,6553600
1112342529,94.855,6553600
1118896129,94.855,6553600
1125449729,94.855,6553600
1132003329,94.855,6553600
1138556929,94.855,6553600
1145110529,94.855,6553600
1151664131,94.855,6553602
1158217729,94.855,6553598
1164771333,94.855,6553604
1171324930,94.855,6553597
1177878529,94.855,6553599
1184432129,94.855,6553600
1190985729,94.855,6553600
1197539330,94.855,6553601
1204092930,94.855,6553600
1210646533,94.855,6553603
1217200130,94.855,6553597
1223753729,94.855,6553599
1230307329,94.855,6553600
1236860929,94.855,6553600
1243414529,94.855,6553600
1249968129,94.855,6553600
1256521729,94.855,6553600
1263075329,94.855,6553600
1269628932,94.855,6553603
1276182529,94.855,6553597
1282736130,94.855,6553601
1289289729,94.855,6553599
1295843329,94.855,6553600
1302396930,94.855,6553601
1308950529,94.855,6553599
1315504129,94.855,6553600
1322057729,94.855,6553600
1328611332,94.855,6553603
1335164930,94.855,6553598
1341718529,94.855,6553599
1348272129,94.855,6553600
1354825730,94.855,6553601
1361379330,94.855,6553600
1367932929,94.855,6553599
1374486529,94.855,6553600
1381040129,94.855,6553600
1387593729,94.855,6553600
1394147329,94.855,6553600
1400700929,94.855,6553600
1407254530,94.855,6553601
1413808129,94.855,6553599
1420361730,94.855,6553601
1426915332,94.855,6553602
1433468929,94.855,6553597
1440022529,94.855,6553600
1446576129,94.855,6553600
1453129729,94.855,6553600
1459683329,94.855,6553600
1466236929,94.855,6553600
1472790529,94.855,6553600
1479344129,94.855,6553600
1485897729,94.855,6553600
1492451329,94.855,6553600
1499004929,94.855,6553600
1505558529,94.855,6553600
1512112129,94.855,6553600
1518665729,94.855,6553600
1525219332,94.855,6553603
1531772929,94.855,6553597
1538326529,94.855,6553600
1544880129,94.855,6553600
1551433730,94.855,6553601
1557987329,94.855,6553599
1564540930,94.855,6553601
1571094529,94.855,6553599
1577648129,94.855,6553600
1584201729,94.855,6553600
1590755329,94.855,6553600
1597308929,94.855,6553600
1603862529,94.855,6553600
1610416130,94.855,6553601
1616969729,94.855,6553599
1623523329,94.855,6553600
1630076929,94.855,6553600
1636630529,94.855,6553600
1643184129,94.855,6553600
1649737729,94.855,6553600
1656291329,94.855,6553600
1662844930,94.855,6553601
1669398529,94.855,6553599
1675952129,94.855,6553600
1682505730,94.855,6553601
1689059329,94.855,6553599
1695612930,94.855,6553601
1702166529,94.855,6553599
1708720129,94.855,6553600
1715273729,94.855,6553600
1721827329,94.855,6553600
1728380929,94.855,6553600
1734934530,94.855,6553601
1741488130,94.855,6553600
1748041733,94.855,6553603
1754595329,94.855,6553596
1761148929,94.855,6553600
1767702529,94.855,6553600
1774256129,94.855,6553600
1780809730,94.855,6553601
1787363329,94.855,6553599
1793916929,94.855,6553600
1800470529,94.855,6553600
1807024129,94.855,6553600
1813577729,94.855,6553600
1820131330,94.855,6553601
1826684929,94.855,6553599
1833238529,94.855,6553600
1839792130,94.855,6553601
1846345731,94.855,6553601
1852899329,94.855,6553598
1859452929,94.855,6553600
1866006529,94.855,6553600
1872560129,94.855,6553600
1879113729,94.855,6553600
1885667329,94.855,6553600
1892220929,94.855,6553600
1898774529,94.855,6553600
1905328129,94.855,6553600
1911881729,94.855,6553600
1918435329,94.855,6553600
1924988929,94.855,6553600
1931542529,94.855,6553600
1938096129,94.855,6553600
1944649729,94.855,6553600
1951203329,94.855,6553600
1957756929,94.855,6553600
1964310529,94.855,6553600
1970864129,94.855,6553600
1977417729,94.855,6553600
1983971329,94.855,6553600
1990524929,94.855,6553600
1997078529,94.855,6553600
2003632129,94.855,6553600
2010185729,94.855,6553600
2016739329,94.855,6553600
2023292929,94.855,6553600
2029846529,94.855,6553600
2036400129,94.855,6553600
2042953729,94.855,6553600
2049507329,94.855,6553600
2056060929,94.855,6553600
2062614530,94.855,6553601
2069168130,94.855,6553600
2075721730,94.855,6553600
2082275329,94.855,6553599
2088828930,94.855,6553601
2095382529,94.855,6553599
2101936130,94.855,6553601
2108489729,94.855,6553599
2115043329,94.855,6553600
2121596929,94.855,6553600
2128150529,94.855,6553600
2134704129,94.855,6553600
2141257729,94.855,6553600
2147811329,94.855,6553600
2154364930,94.855,6553601
2160918529,94.855,6553599
2167472130,94.855,6553601
2174025729,94.855,6553599
2180579329,94.855,6553600
2187132929,94.855,6553600
2193686529,94.855,6553600
2200240130,94.855,6553601
2206793729,94.855,6553599
2213347329,94.855,6553600
2219900929,94.855,6553600
2226454529,94.855,6553600
2233008129,94.855,6553600
2239561729,94.855,6553600
2246115329,94.855,6553600
2252668929,94.855,6553600
2259222530,94.855,6553601
2265776129,94.855,6553599
2272329729,94.855,6553600
2278883329,94.855,6553600
2285436930,94.855,6553601
2291990529,94.855,6553599
2298544129,94.855,6553600
2305097729,94.855,6553600
2311651329,94.855,6553600
2318204929,94.855,6553600
2324758529,94.855,6553600
2331312129,94.855,6553600
2337865729,94.855,6553600
2344419329,94.855,6553600
2350972929,94.855,6553600
2357526529,94.855,6553600
2364080129,94.855,6553600
2370633730,94.855,6553601
2377187329,94.855,6553599
2383740929,94.855,6553600
2390294529,94.855,6553600
2396848129,94.855,6553600
2403401729,94.855,6553600
2409955329,94.855,6553600
2416508930,94.855,6553601
2423062529,94.855,6553599
2429616129,94.855,6553600
2436169729,94.855,6553600
2442723329,94.855,6553600
2449276929,94.855,6553600
2455830529,94.855,6553600
2462384132,94.855,6553603
2468937729,94.855,6553597
2475491329,94.855,6553600
2482044929,94.855,6553600
2488598529,94.855,6553600
2495152129,94.855,6553600
2501705729,94.855,6553600
2508259329,94.855,6553600
2514812929,94.855,6553600
2521366530,94.855,6553601
2527920129,94.855,6553599
2534473729,94.855,6553600
2541027329,94.855,6553600
2547580929,94.855,6553600
2554134529,94.855,6553600
2560688129,94.855,6553600
2567241729,94.855,6553600
2573795329,94.855,6553600
2580348929,94.858,6553600
179437571,94.858,-2400911358
185925634,94.858,6488063
192479233,94.858,6553599
199032833,94.858,6553600
205586433,94.858,6553600
212140033,94.858,6553600
218693633,94.858,6553600
225247233,94.858,6553600
231800833,94.858,6553600
238354434,94.858,6553601
244908033,94.858,6553599
251461634,94.858,6553601
258015233,94.858,6553599
264568833,94.858,6553600
271122434,94.858,6553601
277676033,94.858,6553599
284229633,94.858,6553600
290783233,94.858,6553600
297336835,94.858,6553602
303890433,94.858,6553598
310444033,94.858,6553600
316997633,94.858,6553600
323551234,94.858,6553601
330104833,94.858,6553599
336658435,94.858,6553602
343212034,94.858,6553599
349765633,94.858,6553599
356319233,94.858,6553600
362872834,94.858,6553601
369426433,94.858,6553599
375980033,94.858,6553600
382533633,94.858,6553600
389087234,94.858,6553601
395640833,94.858,6553599
402194434,94.858,6553601
408748033,94.858,6553599
415301633,94.858,6553600
421855233,94.858,6553600
428408834,94.858,6553601
434962433,94.858,6553599
441516035,94.858,6553602
448069633,94.858,6553598
454623237,94.858,6553604
461176834,94.858,6553597
467730440,94.858,6553606
474284034,94.858,6553594
480837636,94.858,6553602
487391233,94.858,6553597
493944833,94.858,6553600
500498434,94.858,6553601
507052034,94.858,6553600
513605633,94.858,6553599
520159233,94.858,6553600
526712833,94.858,6553600
533266435,94.858,6553602
539820034,94.858,6553599
546373633,94.858,6553599
552927233,94.858,6553600
559480834,94.858,6553601
566034433,94.858,6553599
572588037,94.858,6553604
579141634,94.858,6553597
585695241,94.858,6553607
592248833,94.858,6553592
598802434,94.858,6553601
605356033,94.858,6553599
611909633,94.858,6553600
618463233,94.858,6553600
625016834,94.858,6553601
631570433,94.858,6553599
638124035,94.858,6553602
644677633,94.858,6553598
651231233,94.858,6553600
657784833,94.858,6553600
664338434,94.858,6553601
670892033,94.858,6553599
677445634,94.858,6553601
683999233,94.858,6553599
690552833,94.858,6553600
697106433,94.858,6553600
703660033,94.858,6553600
710213634,94.858,6553601
716767233,94.858,6553599
723320833,94.858,6553600
729874433,94.858,6553600
736428037,94.858,6553604
742981633,94.858,6553596
749535233,94.858,6553600
756088833,94.858,6553600
762642433,94.858,6553600
769196033,94.858,6553600
775749633,94.858,6553600
782303233,94.858,6553600
788856833,94.858,6553600
795410433,94.858,6553600
801964033,94.858,6553600
808517633,94.858,6553600
815071233,94.858,6553600
821624834,94.858,6553601
828178433,94.858,6553599
834732039,94.858,6553606
841285633,94.858,6553594
847839233,94.858,6553600
854392833,94.858,6553600
860946433,94.858,6553600
867500033,94.858,6553600
874053640,94.858,6553607
880607233,94.858,6553593
887160837,94.858,6553604
893714433,94.858,6553596
900268033,94.858,6553600
906821633,94.858,6553600
913375233,94.858,6553600
919928833,94.858,6553600
926482433,94.858,6553600
933036033,94.858,6553600
939589633,94.858,6553600
946143233,94.858,6553600
952696833,94.858,6553600
959250433,94.858,6553600
965804033,94.858,6553600
972357633,94.858,6553600
978911233,94.858,6553600
985464833,94.858,6553600
992018433,94.858,6553600
998572033,94.858,6553600
1005125633,94.858,6553600
1011679233,94.858,6553600
1018232833,94.858,6553600
1024786433,94.858,6553600
1031340034,94.858,6553601
1037893634,94.858,6553600
1044447233,94.858,6553599
1051000833,94.858,6553600
1057554434,94.858,6553601
1064108033,94.858,6553599
1070661635,94.858,6553602
1077215233,94.858,6553598
1083768835,94.858,6553602
1090322434,94.858,6553599
1096876034,94.858,6553600
1103429633,94.858,6553599
1109983235,94.858,6553602
1116536833,94.858,6553598
1123090433,94.858,6553600
1129644034,94.858,6553601
1136197633,94.858,6553599
1142751233,94.858,6553600
1149304834,94.858,6553601
1155858433,94.858,6553599
1162412033,94.858,6553600
1168965633,94.858,6553600
1175519233,94.858,6553600
1182072833,94.858,6553600
1188626433,94.858,6553600
1195180035,94.858,6553602
1201733633,94.858,6553598
1208287233,94.858,6553600
1214840833,94.858,6553600
1221394434,94.858,6553601
1227948033,94.858,6553599
1234501633,94.858,6553600
1241055233,94.858,6553600
1247608833,94.858,6553600
1254162433,94.858,6553600
1260716040,94.858,6553607
1267269633,94.858,6553593
1273823233,94.858,6553600
1280376833,94.858,6553600
1286930436,94.858,6553603
1293484033,94.858,6553597
1300037633,94.858,6553600
1306591233,94.858,6553600
1313144833,94.858,6553600
1319698433,94.858,6553600
1326252034,94.858,6553601
1332805634,94.858,6553600
1339359233,94.858,6553599
1345912833,94.858,6553600
1352466441,94.858,6553608
1359020033,94.858,6553592
1365573633,94.858,6553600
1372127233,94.858,6553600
1378680833,94.858,6553600
1385234435,94.858,6553602
1391788033,94.858,6553598
1398341633,94.858,6553600
1404895233,94.858,6553600
1411448833,94.858,6553600
1418002433,94.858,6553600
1424556033,94.858,6553600
1431109633,94.858,6553600
1437663233,94.858,6553600
1444216833,94.858,6553600
1450770433,94.858,6553600
1457324033,94.858,6553600
1463877633,94.858,6553600
1470431233,94.858,6553600
1476984834,94.858,6553601
1483538433,94.858,6553599
1490092034,94.858,6553601
1496645639,94.858,6553605
1503199233,94.858,6553594
1509752833,94.858,6553600
1516306433,94.858,6553600
1522860034,94.858,6553601
1529413633,94.858,6553599
1535967233,94.858,6553600
1542520834,94.858,6553601
1549074433,94.858,6553599
1555628034,94.858,6553601
1562181633,94.858,6553599
1568735240,94.858,6553607
1575288833,94.858,6553593
1581842433,94.858,6553600
1588396033,94.858,6553600
1594949633,94.858,6553600
1601503233,94.858,6553600
1608056833,94.858,6553600
1614610433,94.858,6553600
1621164033,94.858,6553600
1627717633,94.858,6553600
1634271233,94.858,6553600
1640824833,94.858,6553600
1647378434,94.858,6553601
1653932033,94.858,6553599
1660485633,94.858,6553600
1667039233,94.858,6553600
1673592835,94.858,6553602
1680146433,94.858,6553598
1686700033,94.858,6553600
1693253634,94.858,6553601
1699807233,94.858,6553599
1706360833,94.858,6553600
1712914433,94.858,6553600
1719468033,94.858,6553600
1726021633,94.858,6553600
1732575233,94.858,6553600
1739128835,94.858,6553602
1745682433,94.858,6553598
1752236034,94.858,6553601
1758789636,94.858,6553602
1765343233,94.858,6553597
1771896833,94.858,6553600
1778450434,94.858,6553601
1785004033,94.858,6553599
1791557633,94.858,6553600
1798111233,94.858,6553600
1804664833,94.858,6553600
1811218433,94.858,6553600
1817772033,94.858,6553600
1824325633,94.858,6553600
1830879234,94.858,6553601
1837432833,94.858,6553599
1843986437,94.858,6553604
1850540033,94.858,6553596
1857093633,94.858,6553600
1863647233,94.858,6553600
1870200833,94.858,6553600
1876754434,94.858,6553601
1883308034,94.858,6553600
1889861633,94.858,6553599
1896415233,94.858,6553600
1902968834,94.858,6553601
1909522433,94.858,6553599
1916076034,94.858,6553601
1922629633,94.858,6553599
1929183233,94.858,6553600
1935736833,94.858,6553600
1942290434,94.858,6553601
1948844033,94.858,6553599
1955397633,94.858,6553600
1961951233,94.858,6553600
1968504833,94.858,6553600
1975058436,94.858,6553603
1981612034,94.858,6553598
1988165633,94.858,6553599
1994719233,94.858,6553600
2001272834,94.858,6553601
2007826434,94.858,6553600
2014380033,94.858,6553599
2020933633,94.858,6553600
2027487233,94.858,6553600
2034040833,94.858,6553600
2040594441,94.858,6553608
2047148033,94.858,6553592
2053701633,94.858,6553600
2060255233,94.858,6553600
2066808833,94.858,6553600
2073362433,94.858,6553600
2079916033,94.858,6553600
2086469633,94.858,6553600
2093023233,94.858,6553600
2099576833,94.858,6553600
2106130433,94.858,6553600
2112684033,94.858,6553600
2119237633,94.858,6553600
2125791233,94.858,6553600
2132344833,94.858,6553600
2138898433,94.858,6553600
2145452033,94.858,6553600
2152005633,94.858,6553600
2158559234,94.858,6553601
2165112835,94.858,6553601
2171666433,94.858,6553598
2178220033,94.858,6553600
2184773633,94.858,6553600
2191327233,94.858,6553600
2197880833,94.858,6553600
2204434433,94.858,6553600
2210988033,94.858,6553600
2217541634,94.858,6553601
2224095234,94.858,6553600
2230648833,94.858,6553599
2237202433,94.858,6553600
2243756034,94.858,6553601
2250309634,94.858,6553600
2256863233,94.858,6553599
2263416833,94.858,6553600
2269970433,94.858,6553600
2276524034,94.858,6553601
2283077633,94.858,6553599
2289631234,94.858,6553601
2296184833,94.858,6553599
2302738436,94.858,6553603
2309292033,94.858,6553597
2315845633,94.858,6553600
2322399233,94.858,6553600
2328952833,94.858,6553600
2335506433,94.858,6553600
2342060033,94.858,6553600
2348613633,94.858,6553600
2355167233,94.858,6553600
2361720833,94.858,6553600
2368274433,94.858,6553600
2374828034,94.858,6553601
2381381634,94.858,6553600
2387935233,94.858,6553599
2394488833,94.858,6553600
2401042433,94.858,6553600
2407596034,94.858,6553601
2414149633,94.858,6553599
2420703233,94.858,6553600
2427256833,94.858,6553600
2433810434,94.858,6553601
2440364033,94.858,6553599
2446917633,94.858,6553600
2453471233,94.858,6553600
2460024833,94.858,6553600
2466578433,94.858,6553600
2473132033,94.858,6553600
2479685634,94.858,6553601
2486239233,94.858,6553599
2492792833,94.858,6553600
2499346435,94.858,6553602
2505900033,94.858,6553598
2512453633,94.858,6553600
2519007233,94.858,6553600
2525560833,94.858,6553600
2532114434,94.858,6553601
2538668033,94.858,6553599
2545221633,94.858,6553600
2551775233,94.858,6553600
2558328833,94.858,6553600
2564882434,94.858,6553601
2571436034,94.858,6553600
2577989633,94.858,6553599
2584543233,94.858,6553600
2591096834,94.858,6553601
2597650433,94.858,6553599
2604204033,94.858,6553600
2610757633,94.858,6553600
2617311233,94.858,6553600
2623864833,94.858,6553600
2630418433,94.858,6553600
2636972034,94.858,6553601
2643525633,94.858,6553599
2650079233,94.858,6553600
2656632833,94.858,6553600
2663186433,94.858,6553600
2669740033,94.858,6553600
2676293633,94.858,6553600
2682847240,94.858,6553607
2689400833,94.858,6553593
2695954433,94.858,6553600
2702508033,94.858,6553600
2709061633,94.858,6553600
2715615233,94.858,6553600
2722168834,94.858,6553601
2728722433,94.858,6553599
2735276033,94.858,6553600
2741829633,94.858,6553600
2748383234,94.858,6553601
2754936834,94.858,6553600
2761490433,94.858,6553599
2768044033,94.858,6553600
2774597633,94.858,6553600
2781151233,94.858,6553600
2787704833,94.858,6553600
2794258433,94.858,6553600
2800812033,94.858,6553600
2807365633,94.858,6553600
2813919233,94.858,6553600
2820472833,94.858,6553600
2827026434,94.858,6553601
2833580033,94.858,6553599
2840133634,94.858,6553601
2846687233,94.858,6553599
2853240833,94.858,6553600
2859794433,94.858,6553600
2866348034,94.858,6553601
2872901633,94.858,6553599
2879455233,94.858,6553600
2886008835,94.858,6553602
2892562433,94.858,6553598
2899116034,94.858,6553601
2905669633,94.858,6553599
2912223233,94.858,6553600
2918776833,94.858,6553600
2925330433,94.858,6553600
2931884033,94.858,6553600
2938437634,94.858,6553601
2944991233,94.858,6553599
2951544833,94.858,6553600
2958098433,94.858,6553600
2964652033,94.858,6553600
2971205633,94.858,6553600
2977759233,94.858,6553600
2984312833,94.858,6553600
2990866433,94.858,6553600
2997420033,94.858,6553600
3003973633,94.858,6553600
3010527233,94.858,6553600
3017080833,94.858,6553600
3023634433,94.858,6553600
3030188033,94.858,6553600
3036741634,94.858,6553601
3043295233,94.858,6553599
3049848833,94.858,6553600
3056402433,94.858,6553600
3062956033,94.858,6553600
3069509641,94.858,6553608
3076063233,94.858,6553592
3082616833,94.858,6553600
3089170433,94.858,6553600
3095724033,94.858,6553600
3102277633,94.858,6553600
3108831233,94.858,6553600
3115384836,94.858,6553603
3121938433,94.858,6553597
3128492033,94.858,6553600
3135045633,94.858,6553600
3141599233,94.858,6553600
3148152834,94.858,6553601
3154706433,94.858,6553599
3161260033,94.858,6553600
3167813633,94.858,6553600
3174367233,94.858,6553600
3180920833,94.858,6553600
3187474433,94.858,6553600
3194028033,94.858,6553600
3200581635,94.858,6553602
3207135233,94.858,6553598
3213688833,94.858,6553600
3220242433,94.858,6553600
3226796033,94.858,6553600
3233349633,94.858,6553600
3239903233,94.858,6553600
3246456833,94.858,6553600
3253010433,94.858,6553600
3259564033,94.858,6553600
3266117633,94.858,6553600
3272671233,94.858,6553600
3279224833,94.858,6553600
3285778434,94.858,6553601
3292332033,94.858,6553599
3298885633,94.858,6553600
3305439233,94.858,6553600
3311992833,94.858,6553600
3318546437,94.858,6553604
3325100033,94.858,6553596
3331653641,94.858,6553608
3338207234,94.858,6553593
3344760834,94.858,6553600
3351314433,94.858,6553599
3357868033,94.858,6553600
3364421633,94.858,6553600
3370975233,94.858,6553600
3377528833,94.858,6553600
3384082433,94.858,6553600
3390636033,94.858,6553600
3397189633,94.858,6553600
3403743234,94.858,6553601
3410296833,94.858,6553599
3416850433,94.858,6553600
3423404033,94.858,6553600
3429957633,94.858,6553600
3436511233,94.858,6553600
3443064833,94.858,6553600
3449618434,94.858,6553601
3456172033,94.858,6553599
3462725633,94.858,6553600
3469279233,94.858,6553600
3475832833,94.858,6553600
3482386433,94.858,6553600
3488940037,94.858,6553604
3495493633,94.858,6553596
3502047233,94.858,6553600
3508600834,94.858,6553601
3515154433,94.858,6553599
3521708033,94.858,6553600
3528261633,94.858,6553600
3534815233,94.858,6553600
3541368834,94.858,6553601
3547922433,94.858,6553599
3554476034,94.858,6553601
3561029633,94.858,6553599
3567583233,94.858,6553600
3574136837,94.858,6553604
3580690433,94.858,6553596
3587244033,94.858,6553600
3593797633,94.858,6553600
3600351233,94.858,6553600
3606904833,94.858,6553600
3613458434,94.858,6553601
3620012034,94.858,6553600
3626565633,94.858,6553599
3633119233,94.858,6553600
3639672833,94.858,6553600
3646226440,94.858,6553607
3652780033,94.858,6553593
3659333633,94.858,6553600
3665887233,94.858,6553600
3672440833,94.858,6553600
3678994433,94.858,6553600
3685548033,94.858,6553600
3692101633,94.858,6553600
3698655233,94.858,6553600
3705208833,94.858,6553600
3711762434,94.858,6553601
3718316034,94.858,6553600
3724869633,94.858,6553599
3731423234,94.858,6553601
3737976833,94.858,6553599
3744530437,94.858,6553604
3751084039,94.858,6553602
3757637634,94.858,6553595
3764191233,94.858,6553599
3770744834,94.858,6553601
3777298434,94.858,6553600
3783852033,94.858,6553599
3790405641,94.858,6553608
3796959233,94.858,6553592
3803512833,94.858,6553600
3810066433,94.858,6553600
3816620033,94.858,6553600
3823173633,94.858,6553600
3829727233,94.858,6553600
3836280833,94.858,6553600
3842834439,94.858,6553606
3849388033,94.858,6553594
3855941633,94.858,6553600
3862495234,94.858,6553601
3869048834,94.858,6553600
3875602433,94.858,6553599
3882156033,94.858,6553600
3888709633,94.858,6553600
3895263233,94.858,6553600
3901816834,94.858,6553601
3908370433,94.858,6553599
3914924033,94.858,6553600
3921477633,94.858,6553600
3928031234,94.858,6553601
3934584833,94.858,6553599
3941138433,94.858,6553600
3947692033,94.858,6553600
3954245633,94.858,6553600
3960799233,94.858,6553600
3967352833,94.858,6553600
