#Data from 2015-7-22 at 15:17:10
Timestamp,PMT,PeakDetector
3620394962.0,0.0,0.087
3620402362.0,0.0,0.087
3620409763.0,0.0,0.087
3620417161.0,0.0,0.087
3620424565.0,0.0,0.087
3620431965.0,0.0,0.087
3620439363.0,0.0,0.087
3620446762.0,0.0,0.087
3620454162.0,0.0,0.087
3620461565.0,0.0,0.087
3620468961.0,0.0,0.087
3620476361.0,0.0,0.087
3620483762.0,0.0,0.087
3620491162.0,0.0,0.087
3620498562.0,0.0,0.087
3620505962.0,0.0,0.087
3620513363.0,0.0,0.087
3620520763.0,0.0,0.087
3620528162.0,0.0,0.087
3620535562.0,0.0,0.087
3620542962.0,0.0,0.087
3620550362.0,0.0,0.087
3620557762.0,0.0,0.087
3620565161.0,0.0,0.087
3620572562.0,0.0,0.087
3620579961.0,0.0,0.087
3620587361.0,0.0,0.087
3620594761.0,0.0,0.083
3620602162.0,0.0,0.087
3620609565.0,0.0,0.087
3620616962.0,0.0,0.087
3620624361.0,0.0,0.087
3620631761.0,0.0,0.083
3620639162.0,0.0,0.087
3620646561.0,0.0,0.083
3620653964.0,0.0,0.087
3620661362.0,0.0,0.087
3620668763.0,0.0,0.087
3620676162.0,0.0,0.087
3620683565.0,0.0,0.087
3620690962.0,0.0,0.083
3620698363.0,0.0,0.087
3620705762.0,0.0,0.087
3620713161.0,0.0,0.087
3620720562.0,0.0,0.083
3620727965.0,0.0,0.087
3620735363.0,0.0,0.087
3620742761.0,0.0,0.087
3620750162.0,0.0,0.087
3620757565.0,0.0,0.087
3620764964.0,0.0,0.087
3620772363.0,0.0,0.087
3620779763.0,0.0,0.087
3620787162.0,0.0,0.083
3620794562.0,0.0,0.087
3620801962.0,0.0,0.087
3620809362.0,0.0,0.087
3620816762.0,0.0,0.083
3620824161.0,0.0,0.087
3620831562.0,0.0,0.087
3620838964.0,0.0,0.087
3620846362.0,0.0,0.087
3620853761.0,0.0,0.083
3620861162.0,0.0,0.087
3620868562.0,0.0,0.087
3620875962.0,0.0,0.087
3620883363.0,0.0,0.087
3620890761.0,0.0,0.087
3620898162.0,0.0,0.083
3620905564.0,0.0,0.083
3620912962.0,0.0,0.087
3620920363.0,0.0,0.087
3620927762.0,0.0,0.087
3620935162.0,0.0,0.087
3620942562.0,0.0,0.087
3620949961.0,0.0,0.087
3620957361.0,0.0,0.087
3620964763.0,0.0,0.087
3620972162.0,0.0,0.083
3620979565.0,0.0,0.087
3620986961.0,0.0,0.083
3620994361.0,0.0,0.083
3621001762.0,0.0,0.087
3621009162.0,0.0,0.087
3621016565.0,0.0,0.087
3621023964.0,0.0,0.087
3621031361.0,0.0,0.083
3621038761.0,0.0,0.087
3621046161.0,0.0,0.087
3621053562.0,0.0,0.087
3621060962.0,0.0,0.087
3621068361.0,0.0,0.087
3621075761.0,0.0,0.087
3621083162.0,0.0,0.087
3621090565.0,0.0,0.087
3621097964.0,0.0,0.087
3621105361.0,0.0,0.087
3621112761.0,0.0,0.087
3621120165.0,0.0,0.087
3621127565.0,0.0,0.083
3621134962.0,0.0,0.087
3621142361.0,0.0,0.087
3621149761.0,0.0,0.083
3621157162.0,0.0,0.087
3621164562.0,0.0,0.087
3621171962.0,0.0,0.087
3621179362.0,0.0,0.087
3621186761.0,0.0,0.087
3621194162.0,0.0,0.083
3621201565.0,0.0,0.083
3621208964.0,0.0,0.087
3621216361.0,0.0,0.087
3621223762.0,0.0,0.087
3621231162.0,0.0,0.083
3621238565.0,0.0,0.087
3621245962.0,0.0,0.087
3621253362.0,0.0,0.087
3621260761.0,0.0,0.083
3621268162.0,0.0,0.087
3621275564.0,0.0,0.087
3621282962.0,0.0,0.087
3621290361.0,0.0,0.087
3621297761.0,0.0,0.087
3621305161.0,0.0,0.083
3621312565.0,0.0,0.087
3621319964.0,0.0,0.087
3621327363.0,0.0,0.087
3621334761.0,0.0,0.087
3621342162.0,0.0,0.087
3621349562.0,0.0,0.087
3621356963.0,0.0,0.087
3621364363.0,0.0,0.087
3621371761.0,0.0,0.087
3621379162.0,0.0,0.087
3621386562.0,0.0,0.083
3621393962.0,0.0,0.087
3621401361.0,0.0,0.087
3621408763.0,0.0,0.087
3621416161.0,0.0,0.083
3621423565.0,0.0,0.087
3621430964.0,0.0,0.087
3621438361.0,0.0,0.087
3621445762.0,0.0,0.087
3621453162.0,0.0,0.087
3621460562.0,0.0,0.087
3621467964.0,0.0,0.087
3621475361.0,0.0,0.087
3621482762.0,0.0,0.083
3621490162.0,0.0,0.087
3621497565.0,0.0,0.087
3621504964.0,0.0,0.087
3621512361.0,0.0,0.087
3621519762.0,0.0,0.087
3621527165.0,0.0,0.087
3621534565.0,0.0,0.087
3621541962.0,0.0,0.087
3621549361.0,0.0,0.087
3621556762.0,0.0,0.087
3621564165.0,0.0,0.087
3621571565.0,0.0,0.087
3621578962.0,0.0,0.087
3621586362.0,0.0,0.087
3621593761.0,0.0,0.087
3621601162.0,0.0,0.087
3621608562.0,0.0,0.087
3621615962.0,0.0,0.087
3621623361.0,0.0,0.083
3621630761.0,0.0,0.087
3621638162.0,0.0,0.087
3621645565.0,0.0,0.087
3621652964.0,0.0,0.087
3621660362.0,0.0,0.087
3621667762.0,0.0,0.087
3621675162.0,0.0,0.087
3621682562.0,0.0,0.087
3621689964.0,0.0,0.083
3621697361.0,0.0,0.083
3621704765.0,0.0,0.087
3621712162.0,0.0,0.087
3621719562.0,0.0,0.087
3621726963.0,0.0,0.083
3621734362.0,0.0,0.087
3621741761.0,0.0,0.083
3621749162.0,0.0,0.087
3621756562.0,0.0,0.087
3621763964.0,0.0,0.087
3621771361.0,0.0,0.087
3621778761.0,0.0,0.087
3621786161.0,0.0,0.087
3621793562.0,0.0,0.087
3621800964.0,0.0,0.087
3621808363.0,0.0,0.087
3621815762.0,0.0,0.087
3621823162.0,0.0,0.087
3621830565.0,0.0,0.087
3621837962.0,0.0,0.087
3621845363.0,0.0,0.087
3621852761.0,0.0,0.087
3621860162.0,0.0,0.087
3621867565.0,0.0,0.087
3621874964.0,0.0,0.087
3621882362.0,0.0,0.083
3621889762.0,0.0,0.087
3621897162.0,0.0,0.087
3621904562.0,0.0,0.087
3621911964.0,0.0,0.087
3621919361.0,0.0,0.087
3621926761.0,0.0,0.087
3621934161.0,0.0,0.087
3621941565.0,0.0,0.087
3621948964.0,0.0,0.083
3621956361.0,0.0,0.087
3621963763.0,0.0,0.087
3621971162.0,0.0,0.087
3621978562.0,0.0,0.087
3621985962.0,0.0,0.087
3621993362.0,0.0,0.087
3622000762.0,0.0,0.087
3622008161.0,0.0,0.087
3622015562.0,0.0,0.087
3622022964.0,0.0,0.087
3622030363.0,0.0,0.087
3622037762.0,0.0,0.087
3622045162.0,0.0,0.087
3622052562.0,0.0,0.087
3622059964.0,0.0,0.087
3622067361.0,0.0,0.087
3622074761.0,0.0,0.087
3622082162.0,0.0,0.087
3622089565.0,0.0,0.087
3622096962.0,0.0,0.087
3622104362.0,0.0,0.087
3622111762.0,0.0,0.087
3622119161.0,0.0,0.087
3622126565.0,0.0,0.087
3622133962.0,0.0,0.087
3622141363.0,0.0,0.087
3622148761.0,0.0,0.087
3622156162.0,0.0,0.087
3622163562.0,0.0,0.087
3622170962.0,0.0,0.083
3622178362.0,0.0,0.087
3622185762.0,0.0,0.087
3622193162.0,0.0,0.087
3622200565.0,0.0,0.087
3622207964.0,0.0,0.087
3622215361.0,0.0,0.087
3622222761.0,0.0,0.087
3622230162.0,0.0,0.087
3622237562.0,0.0,0.087
3622244962.0,0.0,0.087
3622252363.0,0.0,0.087
3622259762.0,0.0,0.087
3622267162.0,0.0,0.087
3622274564.0,0.0,0.087
3622281962.0,0.0,0.087
3622289361.0,0.0,0.087
3622296762.0,0.0,0.087
3622304162.0,0.0,0.087
3622311565.0,0.0,0.087
3622318962.0,0.0,0.087
3622326361.0,0.0,0.087
3622333763.0,0.0,0.087
3622341162.0,0.0,0.083
3622348565.0,0.0,0.087
3622355962.0,0.0,0.087
3622363363.0,0.0,0.083
3622370761.0,0.0,0.087
3622378162.0,0.0,0.087
3622385565.0,0.0,0.087
3622392962.0,0.0,0.087
3622400362.0,0.0,0.087
3622407761.0,0.0,0.087
3622415162.0,0.0,0.083
3622422562.0,0.0,0.083
3622429962.0,0.0,0.087
3622437362.0,0.0,0.087
3622444762.0,0.0,0.087
3622452161.0,0.0,0.087
3622459565.0,0.0,0.087
3622466965.0,0.0,0.087
3622474362.0,0.0,0.083
3622481761.0,0.0,0.087
3622489162.0,0.0,0.087
3622496561.0,0.0,0.083
3622503962.0,0.0,0.087
3622511362.0,0.0,0.087
3622518762.0,0.0,0.087
3622526161.0,0.0,0.087
3622533562.0,0.0,0.087
3622540962.0,0.0,0.087
3622548361.0,0.0,0.087
3622555762.0,0.0,0.087
3622563162.0,0.0,0.087
3622570565.0,0.0,0.087
3622577963.0,0.0,0.087
3622585361.0,0.0,0.087
3622592761.0,0.0,0.087
3622600162.0,0.0,0.087
3622607565.0,0.0,0.087
3622614962.0,0.0,0.087
3622622361.0,0.0,0.087
3622629762.0,0.0,0.087
3622637161.0,0.0,0.087
3622644562.0,0.0,0.087
3622651962.0,0.0,0.087
3622659362.0,0.0,0.087
3622666762.0,0.0,0.087
3622674162.0,0.0,0.087
3622681562.0,0.0,0.083
3622688964.0,0.0,0.087
3622696363.0,0.0,0.083
3622703761.0,0.0,0.087
3622711162.0,0.0,0.087
3622718564.0,0.0,0.083
3622725962.0,0.0,0.087
3622733361.0,0.0,0.083
3622740761.0,0.0,0.087
3622748161.0,0.0,0.087
3622755562.0,0.0,0.087
3622762962.0,0.0,0.087
3622770362.0,0.0,0.087
3622777762.0,0.0,0.087
3622785162.0,0.0,0.087
3622792565.0,0.0,0.087
3622799962.0,0.0,0.087
3622807362.0,0.0,0.087
3622814761.0,0.0,0.087
3622822161.0,0.0,0.087
3622829562.0,0.0,0.087
3622836964.0,0.0,0.087
3622844361.0,0.0,0.087
3622851761.0,0.0,0.087
